0	new01
4479944	0.0006502233
513055	1.9696022e-06
519510	0.0023047256
810959	1.0355044e-05
849092	0.0030713466
1042671	7.1600034e-06
818174	0.002302011
585221	9.147157e-07
1033380	9.280958e-07
875704	0.00023401697
112952	0.0006114306
760955	9.0846237e-07
683649	1.0241849e-05
4337833	0.0014331104
146122	0.0022121225
590601	1.6871467e-06
588630	0.00093699456
255750	9.2460095e-07
541155	0.0025535796
736463	9.1871806e-07
761601	0.0019915544
529067	0.0008375433
107036	9.5339783e-07
570086	0.0055436213
1000876	0.0024986032
1132235	3.168633e-05
740154	0.00037828894
943138	0.004993833
544711	0.005175088
4346961	0.000116209754
912372	0.0001611681
1019914	0.0023726453
811187	0.0009769864
540592	0.0059417533
939101	0.0006801513
1038987	0.0001578154
107428	0.001137907
811435	0.00036843715
775560	0.0004933044
743788	1.7993365e-05
589500	0.0006819572
578951	0.0013659769
206278	0.000107392225
214676	0.0007723186
244063	0.0037077018
4402900	0.0008010543
221791	0.00014674633
1107738	2.1421831e-06
1897510	0.0008571528
691349	7.385473e-05
735782	0.0009493333
255838	0.0059154853
878663	4.5199326e-06
215003	1.0077781e-05
254007	9.624434e-06
731014	0.0006242337
1106796	0.010642136
552989	0.0009916078
206609	0.0019836775
813418	4.614939e-06
828667	2.7457323e-05
217700	0.00100217
576136	0.0046548243
534301	0.00044167132
535892	9.3116324e-07
852722	6.4772034e-06
807260	0.000975473
849156	0.0012984135
207403	0.0007280725
963779	0.00018934779
540510	5.7529644e-07
4297391	9.279258e-07
565604	0.0016893026
864507	8.9365415e-07
547608	0.00038236467
780555	2.4953229e-06
541299	0.00021280155
1105280	1.1395975e-06
586388	0.00053563644
4477117	0.0003943649
808319	9.28642e-07
3468909	0.0007265853
221349	0.008029228
816291	0.0021763537
331647	0.001219246
4434837	0.0019934573
876066	0.0012469937
976441	1.2008436e-05
573135	0.018412264
247867	0.00052627065
1107011	9.392839e-07
959372	0.0024540639
810882	0.00025414492
906820	0.0020785595
1068902	0.00032963263
854930	0.0018112176
205244	9.048991e-07
944435	0.0040748194
822806	0.0008370885
17991	0.00015476564
250148	9.0548093e-07
878714	9.554686e-07
562332	0.00027705895
3609950	0.007761703
4339351	0.010588042
664216	0.0010367294
1028953	9.0607e-07
1053775	0.00012331059
4320381	0.0005291074
968121	9.1613e-07
1105814	1.964582e-05
987899	0.0005269913
535678	1.7698488e-06
1118109	9.273508e-07
946179	0.001436962
313833	0.002254947
358590	0.0024489653
249571	0.0016014685
1106748	0.003483961
4476891	3.4232119e-06
541511	0.016073437
1106324	9.5290073e-07
150877	2.4219127e-05
1115404	0.005253681
811449	0.00020390195
350446	9.226005e-07
788268	1.2408863e-06
1110303	0.0021326116
591683	0.0023942518
254949	0.0013993203
216748	0.0010734258
222900	0.0012828483
984175	0.0002823171
610753	1.0629909e-06
672471	0.0005089946
893232	0.0003801134
1107128	8.5174615e-06
791738	4.0694627e-05
551895	0.0004344253
578508	9.39108e-06
370301	0.0009806246
173004	1.4585464e-06
754410	0.00022509464
1059762	0.0025116075
1144575	0.0020096938
1080447	1.0328035e-06
3276016	0.0010570068
141365	2.6401647e-05
2259380	0.0010383731
994823	0.00090298953
865520	4.5073983e-05
538315	9.250507e-07
102024	0.0016968317
676066	0.00024408686
559780	0.00137371
249773	0.00012516437
209233	0.001124422
1071316	9.0968575e-07
709971	1.2907103e-06
356083	1.190154e-06
879040	1.2043634e-05
210344	0.00086397567
4350559	0.001507373
1069213	0.00075063773
624858	5.8719697e-06
4369011	0.0022665956
654742	0.00050447305
367995	0.0007000107
833645	9.284773e-07
800292	8.979924e-07
217929	0.0033660096
592301	9.24719e-07
922761	4.1484492e-07
810700	0.00069631456
1111883	0.007181805
814282	0.00022667063
588861	5.0153034e-05
225453	9.183659e-07
993474	3.5183216e-06
969805	0.000159217
662808	0.0007388862
920852	0.00053766876
223441	0.00052036415
4358255	0.0065122778
812809	0.00026561104
513073	0.002235408
1024056	6.2320454e-05
564004	0.00019244103
223764	0.0017106996
552186	0.0043554073
208595	0.0038018348
587313	9.594571e-07
850135	3.953745e-06
510204	1.4077615e-06
48487	0.003543932
284171	0.00014054001
940828	9.158312e-07
1096572	4.9246887e-06
142247	0.0044208504
358664	0.00038685562
575688	9.9989265e-05
580625	0.00035098696
1116937	4.440072e-05
1104437	0.000101262456
918840	6.6380984e-05
929699	0.0007213643
562922	0.0005358424
591340	0.0035885246
828127	0.00018512954
1104733	3.0295976e-06
207082	0.0024014572
20428	9.1285943e-07
512148	0.00026605243
545548	0.0010523922
562604	0.00023585891
279206	0.001279176
646549	0.02959138
4379833	0.0016202452
810167	9.0914887e-07
3319380	9.0997383e-07
225894	0.0014512306
1107346	0.0015558586
1042519	0.0043980605
547148	0.0011235124
541741	9.517078e-06
854050	9.074666e-07
1093690	0.00010022708
358785	1.0327041e-06
820086	9.2641113e-07
4321627	4.818933e-06
261663	0.00044129873
223126	0.00020519136
808919	0.0016912047
591157	0.004940836
693971	0.00016871453
940737	0.0024528133
103869	0.0004920077
410072	0.0013777371
545247	0.0011633768
1020921	8.558075e-06
1069076	0.00273568
822419	0.0012084635
519739	9.3657906e-07
512542	9.580463e-07
564241	9.291851e-07
521158	0.00085365115
1084045	0.0001245843
592129	0.00049915124
246466	1.9682604e-05
930055	0.000974665
510591	1.5718439e-06
46818	0.0014250845
931593	0.00066192186
1108960	0.00045960204
