0	new01
4479944	0.00055125967
513055	5.482366e-07
519510	0.00067325216
810959	1.1003922e-05
849092	0.0022477885
1042671	1.952768e-06
818174	4.875908e-05
585221	9.794368e-07
1033380	9.690356e-07
875704	0.00014629896
112952	0.00029618095
760955	9.547084e-07
683649	5.7169177e-07
4337833	0.00063876685
146122	0.0019673079
590601	3.066572e-05
588630	0.00075551216
255750	1.0131541e-06
541155	0.0007332667
736463	9.95003e-07
761601	0.0004499246
529067	0.00031142816
107036	1.0763115e-06
570086	0.0058285017
1000876	0.0017519288
1132235	4.2854685e-06
740154	0.00032821845
943138	0.00033634607
544711	0.0015655202
4346961	2.8133873e-05
912372	2.9691751e-05
1019914	0.0007590997
811187	0.00036488843
540592	0.0013234592
939101	0.0011851883
1038987	9.947261e-05
107428	0.00055539067
811435	7.5463104e-05
775560	0.00015804145
743788	9.926682e-06
589500	0.0006451892
578951	0.00025498203
206278	1.2606112e-05
214676	0.0003296552
244063	0.0023377547
4402900	0.0007317934
221791	0.0001318471
1107738	3.829572e-07
1897510	0.0004156684
691349	7.063728e-05
735782	0.00041389393
255838	0.0021379204
878663	4.780275e-06
215003	5.2373534e-06
254007	6.3045826e-07
731014	0.00033167293
1106796	0.0015427415
552989	0.00021034526
206609	0.00072632916
813418	6.896337e-06
828667	0.00014454185
217700	0.0005262256
576136	0.0007595599
534301	0.00017915599
535892	9.84137e-07
852722	2.8697725e-06
807260	0.00044140132
849156	0.0031541456
207403	0.00020639173
963779	0.00024791207
540510	4.7661274e-06
4297391	1.0075761e-06
565604	0.00071114855
864507	9.867158e-07
547608	0.00014557982
780555	0.00010214891
541299	0.00043899252
1105280	4.554233e-06
586388	0.0008278766
4477117	0.00029131377
808319	9.982698e-07
3468909	0.00023958397
221349	0.0032447365
816291	0.0011034418
331647	0.00067315425
4434837	0.00049368036
876066	0.00052460184
976441	0.00019513215
573135	0.020422935
247867	0.0003243219
1107011	1.0095854e-06
959372	0.0014316551
810882	0.00014904294
906820	0.0014828988
